              |Accel. |Pressure|          |Part- |          |  Mean   |
   Altitude   |due to | scale  | Number   | icle |Collision |  free   |Molecular
              |gravity| height | density  |speed |frequency |  path   | weight
-------+------+-------+--------+----------+------+----------+---------+---------
   Z   |   H  |   g   |  H_P   |    n     |  V   |    nu    |    L    |    M
  (m)  |  (m) |(m/s^2)|  (m)   | (1/m^3)  |(m/s) |   (1/s)  |   (m)   |(kg/kmol)
-------+------+-------+--------+----------+------+----------+---------+---------
 123000 120665  9.4379   13405  3.6777e+17  567.6 1.2356e+02 4.5938e+0  25.957
 123500 121146  9.4364   13619  3.4942e+17  572.1 1.1832e+02 4.8351e+0  25.918
 124000 121627  9.4350   13832  3.3228e+17  576.5 1.1338e+02 5.0845e+0  25.879
 124500 122108  9.4335   14044  3.1626e+17  580.8 1.0873e+02 5.3420e+0  25.841

 125000 122589  9.4321   14254  3.0127e+17  585.1 1.0434e+02 5.6078e+0  25.803
 125500 123070  9.4306   14463  2.8722e+17  589.3 1.0019e+02 5.8821e+0  25.765
 126000 123551  9.4291   14670  2.7404e+17  593.5 9.6271e+01 6.1650e+0  25.727
 126500 124032  9.4277   14877  2.6167e+17  597.6 9.2561e+01 6.4566e+0  25.690
 127000 124512  9.4262   15082  2.5003e+17  601.7 8.9046e+01 6.7570e+0  25.653
 127500 124993  9.4248   15286  2.3908e+17  605.7 8.5715e+01 7.0664e+0  25.616
 128000 125473  9.4233   15489  2.2877e+17  609.7 8.2553e+01 7.3849e+0  25.580
 128500 125954  9.4219   15690  2.1905e+17  613.6 7.9552e+01 7.7127e+0  25.543
 129000 126434  9.4204   15891  2.0988e+17  617.4 7.6699e+01 8.0498e+0  25.507
 129500 126914  9.4190   16090  2.0121e+17  621.2 7.3986e+01 8.3965e+0  25.471

 130000 127395  9.4175   16288  1.9302e+17  625.0 7.1405e+01 8.7528e+0  25.436
 130500 127875  9.4161   16485  1.8527e+17  628.7 6.8946e+01 9.1189e+0  25.400
 131000 128355  9.4146   16681  1.7793e+17  632.4 6.6602e+01 9.4949e+0  25.365
 131500 128835  9.4132   16876  1.7098e+17  636.0 6.4367e+01 9.8810e+0  25.329
 132000 129315  9.4117   17069  1.6439e+17  639.6 6.2234e+01 1.0277e+1  25.294
 132500 129795  9.4103   17262  1.5813e+17  643.2 6.0198e+01 1.0684e+1  25.259
 133000 130274  9.4088   17453  1.5219e+17  646.7 5.8252e+01 1.1101e+1  25.224
 133500 130754  9.4074   17644  1.4654e+17  650.1 5.6391e+01 1.1529e+1  25.190
 134000 131234  9.4059   17833  1.4117e+17  653.6 5.4611e+01 1.1967e+1  25.155
 134500 131713  9.4045   18021  1.3606e+17  656.9 5.2908e+01 1.2417e+1  25.121

 135000 132193  9.4030   18208  1.3120e+17  660.3 5.1276e+01 1.2877e+1  25.086
 135500 132672  9.4016   18394  1.2656e+17  663.6 4.9713e+01 1.3349e+1  25.052
 136000 133151  9.4001   18580  1.2214e+17  666.9 4.8214e+01 1.3832e+1  25.018
 136500 133631  9.3987   18764  1.1793e+17  670.1 4.6776e+01 1.4326e+1  24.984
 137000 134110  9.3972   18947  1.1390e+17  673.3 4.5397e+01 1.4833e+1  24.950
 137500 134589  9.3958   19129  1.1006e+17  676.5 4.4072e+01 1.5350e+1  24.916
 138000 135068  9.3943   19310  1.0639e+17  679.7 4.2799e+01 1.5880e+1  24.883
 138500 135547  9.3929   19490  1.0288e+17  682.8 4.1577e+01 1.6422e+1  24.849
 139000 136026  9.3914   19669  9.9519e+16  685.9 4.0401e+01 1.6976e+1  24.816
 139500 136504  9.3900   19848  9.6306e+16  688.9 3.9270e+01 1.7543e+1  24.782

 140000 136983  9.3886   20025  9.3229e+16  691.9 3.8182e+01 1.8122e+1  24.749
 140500 137462  9.3871   20201  9.0281e+16  694.9 3.7134e+01 1.8713e+1  24.716
 141000 137940  9.3857   20377  8.7456e+16  697.9 3.6125e+01 1.9318e+1  24.683
 141500 138419  9.3842   20551  8.4747e+16  700.8 3.5153e+01 1.9936e+1  24.650
 142000 138897  9.3828   20725  8.2148e+16  703.7 3.4216e+01 2.0566e+1  24.617
 142500 139376  9.3813   20897  7.9654e+16  706.6 3.3312e+01 2.1210e+1  24.584
 143000 139854  9.3799   21069  7.7259e+16  709.4 3.2441e+01 2.1868e+1  24.551
 143500 140332  9.3784   21240  7.4959e+16  712.2 3.1600e+01 2.2539e+1  24.519
 144000 140810  9.3770   21409  7.2748e+16  715.0 3.0788e+01 2.3223e+1  24.486
 144500 141288  9.3756   21578  7.0623e+16  717.8 3.0004e+01 2.3922e+1  24.454

 145000 141766  9.3741   21747  6.8580e+16  720.5 2.9247e+01 2.4635e+1  24.421
 145500 142244  9.3727   21914  6.6614e+16  723.2 2.8515e+01 2.5362e+1  24.389
 146000 142722  9.3712   22080  6.4721e+16  725.9 2.7808e+01 2.6104e+1  24.357
 146500 143200  9.3698   22246  6.2899e+16  728.5 2.7124e+01 2.6860e+1  24.325
 147000 143677  9.3684   22410  6.1144e+16  731.2 2.6463e+01 2.7631e+1  24.293
 147500 144155  9.3669   22574  5.9454e+16  733.8 2.5823e+01 2.8417e+1  24.261
 148000 144633  9.3655   22737  5.7824e+16  736.4 2.5203e+01 2.9217e+1  24.229
 148500 145110  9.3640   22899  5.6252e+16  738.9 2.4604e+01 3.0034e+1  24.197
 149000 145587  9.3626   23061  5.4737e+16  741.5 2.4023e+01 3.0865e+1  24.166
 149500 146065  9.3612   23221  5.3274e+16  744.0 2.3461e+01 3.1713e+1  24.134

 150000 146542  9.3597   23381  5.1863e+16  746.5 2.2916e+01 3.2575e+1  24.102
 150500 147019  9.3583   23540  5.0501e+16  749.0 2.2388e+01 3.3454e+1  24.071
 151000 147496  9.3568   23698  4.9185e+16  751.4 2.1876e+01 3.4349e+1  24.040
 151500 147973  9.3554   23855  4.7913e+16  753.9 2.1380e+01 3.5261e+1  24.008
 152000 148450  9.3540   24012  4.6685e+16  756.3 2.0898e+01 3.6189e+1  23.977
 152500 148927  9.3525   24168  4.5497e+16  758.7 2.0431e+01 3.7133e+1  23.946
 153000 149404  9.3511   24323  4.4349e+16  761.0 1.9977e+01 3.8095e+1  23.915
 153500 149881  9.3497   24477  4.3238e+16  763.4 1.9537e+01 3.9073e+1  23.884
 154000 150357  9.3482   24630  4.2164e+16  765.7 1.9110e+01 4.0069e+1  23.853
 154500 150834  9.3468   24783  4.1124e+16  768.0 1.8695e+01 4.1082e+1  23.822

 155000 151311  9.3453   24935  4.0117e+16  770.3 1.8292e+01 4.2113e+1  23.791
 155500 151787  9.3439   25086  3.9143e+16  772.6 1.7900e+01 4.3162e+1  23.761
 156000 152263  9.3425   25237  3.8199e+16  774.8 1.7519e+01 4.4228e+1  23.730
 156500 152740  9.3410   25386  3.7285e+16  777.1 1.7149e+01 4.5313e+1  23.699
 157000 153216  9.3396   25535  3.6399e+16  779.3 1.6790e+01 4.6416e+1  23.669
 157500 153692  9.3382   25684  3.5540e+16  781.5 1.6440e+01 4.7537e+1  23.639
 158000 154168  9.3367   25831  3.4707e+16  783.7 1.6099e+01 4.8678e+1  23.608
 158500 154644  9.3353   25978  3.3900e+16  785.8 1.5768e+01 4.9837e+1  23.578
 159000 155120  9.3339   26124  3.3117e+16  788.0 1.5446e+01 5.1015e+1  23.548
 159500 155596  9.3324   26270  3.2357e+16  790.1 1.5133e+01 5.2213e+1  23.518

 160000 156072  9.3310   26415  3.1620e+16  792.2 1.4828e+01 5.3430e+1  23.488
 160500 156547  9.3296   26559  3.0904e+16  794.3 1.4530e+01 5.4667e+1  23.458
 161000 157023  9.3282   26702  3.0210e+16  796.4 1.4241e+01 5.5924e+1  23.428
 161500 157499  9.3267   26845  2.9535e+16  798.5 1.3959e+01 5.7202e+1  23.398
 162000 157974  9.3253   26987  2.8880e+16  800.5 1.3685e+01 5.8499e+1  23.368
 162500 158450  9.3239   27129  2.8244e+16  802.6 1.3417e+01 5.9817e+1  23.339
 163000 158925  9.3224   27270  2.7625e+16  804.6 1.3156e+01 6.1156e+1  23.309
 163500 159400  9.3210   27410  2.7025e+16  806.6 1.2902e+01 6.2516e+1  23.279
 164000 159875  9.3196   27549  2.6440e+16  808.6 1.2654e+01 6.3897e+1  23.250
 164500 160350  9.3181   27688  2.5873e+16  810.6 1.2413e+01 6.5300e+1  23.220

 165000 160826  9.3167   27827  2.5320e+16  812.5 1.2177e+01 6.6724e+1  23.191
 165500 161301  9.3153   27964  2.4783e+16  814.5 1.1948e+01 6.8170e+1  23.162
 166000 161775  9.3139   28101  2.4261e+16  816.4 1.1723e+01 6.9638e+1  23.133
 166500 162250  9.3124   28238  2.3752e+16  818.3 1.1505e+01 7.1128e+1  23.103
 167000 162725  9.3110   28374  2.3258e+16  820.2 1.1291e+01 7.2641e+1  23.074
 167500 163200  9.3096   28509  2.2776e+16  822.1 1.1083e+01 7.4177e+1  23.045
 168000 163674  9.3081   28643  2.2307e+16  824.0 1.0880e+01 7.5736e+1  23.016
 168500 164149  9.3067   28777  2.1851e+16  825.8 1.0681e+01 7.7318e+1  22.987
 169000 164623  9.3053   28911  2.1407e+16  827.7 1.0487e+01 7.8923e+1  22.959
 169500 165098  9.3039   29043  2.0974e+16  829.5 1.0298e+01 8.0552e+1  22.930

 170000 165572  9.3024   29176  2.0552e+16  831.3 1.0113e+01 8.2205e+1  22.901
 170500 166046  9.3010   29307  2.0141e+16  833.1 9.9324e+00 8.3882e+1  22.873
 171000 166521  9.2996   29438  1.9741e+16  834.9 9.7559e+00 8.5583e+1  22.844
 171500 166995  9.2982   29569  1.9350e+16  836.7 9.5835e+00 8.7310e+1  22.816
 172000 167469  9.2967   29699  1.8970e+16  838.5 9.4150e+00 8.9061e+1  22.787
 172500 167943  9.2953   29828  1.8599e+16  840.3 9.2502e+00 9.0837e+1  22.759
 173000 168417  9.2939   29957  1.8237e+16  842.0 9.0892e+00 9.2638e+1  22.731
 173500 168890  9.2925   30085  1.7885e+16  843.7 8.9318e+00 9.4465e+1  22.702
 174000 169364  9.2911   30213  1.7540e+16  845.5 8.7779e+00 9.6318e+1  22.674
 174500 169838  9.2896   30340  1.7205e+16  847.2 8.6273e+00 9.8197e+1  22.646

 175000 170311  9.2882   30466  1.6877e+16  848.9 8.4801e+00 1.0010e+2  22.618
 175500 170785  9.2868   30592  1.6558e+16  850.6 8.3361e+00 1.0203e+2  22.590
 176000 171258  9.2854   30718  1.6246e+16  852.2 8.1952e+00 1.0399e+2  22.562
 176500 171732  9.2839   30843  1.5941e+16  853.9 8.0574e+00 1.0598e+2  22.535
 177000 172205  9.2825   30967  1.5644e+16  855.6 7.9225e+00 1.0799e+2  22.507
 177500 172678  9.2811   31091  1.5354e+16  857.2 7.7905e+00 1.1003e+2  22.479
 178000 173151  9.2797   31215  1.5071e+16  858.8 7.6613e+00 1.1210e+2  22.452
 178500 173625  9.2783   31338  1.4794e+16  860.5 7.5348e+00 1.1420e+2  22.424
 179000 174098  9.2768   31460  1.4524e+16  862.1 7.4110e+00 1.1633e+2  22.397
 179500 174571  9.2754   31582  1.4260e+16  863.7 7.2897e+00 1.1848e+2  22.369

 180000 175043  9.2740   31703  1.4001e+16  865.3 7.1710e+00 1.2066e+2  22.342
 180500 175516  9.2726   31824  1.3749e+16  866.9 7.0548e+00 1.2288e+2  22.314
 181000 175989  9.2712   31945  1.3503e+16  868.4 6.9409e+00 1.2512e+2  22.287
 181500 176462  9.2697   32065  1.3262e+16  870.0 6.8294e+00 1.2739e+2  22.260
 182000 176934  9.2683   32184  1.3027e+16  871.5 6.7201e+00 1.2969e+2  22.233
 182500 177407  9.2669   32303  1.2797e+16  873.1 6.6130e+00 1.3203e+2  22.206
 183000 177879  9.2655   32421  1.2572e+16  874.6 6.5082e+00 1.3439e+2  22.179
 183500 178352  9.2641   32539  1.2351e+16  876.1 6.4054e+00 1.3678e+2  22.152
 184000 178824  9.2627   32657  1.2136e+16  877.7 6.3046e+00 1.3921e+2  22.125
 184500 179296  9.2612   32774  1.1926e+16  879.2 6.2059e+00 1.4167e+2  22.099

 185000 179768  9.2598   32890  1.1720e+16  880.7 6.1091e+00 1.4415e+2  22.072
 185500 180240  9.2584   33006  1.1518e+16  882.1 6.0142e+00 1.4668e+2  22.045
 186000 180712  9.2570   33122  1.1321e+16  883.6 5.9212e+00 1.4923e+2  22.019
 186500 181184  9.2556   33237  1.1128e+16  885.1 5.8300e+00 1.5182e+2  21.992
 187000 181656  9.2542   33352  1.0940e+16  886.5 5.7405e+00 1.5444e+2  21.966
 187500 182128  9.2528   33466  1.0755e+16  888.0 5.6528e+00 1.5709e+2  21.940
 188000 182600  9.2513   33580  1.0574e+16  889.4 5.5668e+00 1.5977e+2  21.913
 188500 183071  9.2499   33693  1.0397e+16  890.9 5.4824e+00 1.6250e+2  21.887
 189000 183543  9.2485   33806  1.0224e+16  892.3 5.3996e+00 1.6525e+2  21.861
 189500 184014  9.2471   33919  1.0054e+16  893.7 5.3184e+00 1.6804e+2  21.835

 190000 184486  9.2457   34031  9.8878e+15  895.1 5.2387e+00 1.7086e+2  21.809
 190500 184957  9.2443   34142  9.7250e+15  896.5 5.1605e+00 1.7372e+2  21.783
 191000 185428  9.2429   34253  9.5656e+15  897.9 5.0838e+00 1.7662e+2  21.757
 191500 185900  9.2415   34364  9.4094e+15  899.3 5.0085e+00 1.7955e+2  21.731
 192000 186371  9.2400   34474  9.2564e+15  900.6 4.9346e+00 1.8252e+2  21.706
 192500 186842  9.2386   34584  9.1065e+15  902.0 4.8620e+00 1.8552e+2  21.680
 193000 187313  9.2372   34694  8.9597e+15  903.4 4.7908e+00 1.8856e+2  21.654
 193500 187784  9.2358   34803  8.8157e+15  904.7 4.7209e+00 1.9164e+2  21.629
 194000 188255  9.2344   34911  8.6747e+15  906.1 4.6522e+00 1.9476e+2  21.603
 194500 188726  9.2330   35020  8.5364e+15  907.4 4.5848e+00 1.9791e+2  21.578

 195000 189196  9.2316   35127  8.4009e+15  908.7 4.5187e+00 2.0110e+2  21.553
 195500 189667  9.2302   35235  8.2681e+15  910.0 4.4537e+00 2.0434e+2  21.527
 196000 190137  9.2288   35342  8.1379e+15  911.4 4.3898e+00 2.0761e+2  21.502
 196500 190608  9.2274   35448  8.0102e+15  912.7 4.3271e+00 2.1092e+2  21.477
 197000 191078  9.2260   35555  7.8850e+15  914.0 4.2655e+00 2.1426e+2  21.452
 197500 191549  9.2245   35660  7.7622e+15  915.2 4.2050e+00 2.1765e+2  21.427
 198000 192019  9.2231   35766  7.6418e+15  916.5 4.1456e+00 2.2108e+2  21.402
 198500 192489  9.2217   35871  7.5237e+15  917.8 4.0872e+00 2.2455e+2  21.377
 199000 192959  9.2203   35975  7.4078e+15  919.1 4.0298e+00 2.2807e+2  21.353
 199500 193429  9.2189   36080  7.2942e+15  920.3 3.9735e+00 2.3162e+2  21.328

 200000 193899  9.2175   36183  7.1827e+15  921.6 3.9180e+00 2.3521e+2  21.303
 200500 194369  9.2161   36287  7.0733e+15  922.8 3.8636e+00 2.3885e+2  21.279
 201000 194839  9.2147   36390  6.9660e+15  924.1 3.8101e+00 2.4253e+2  21.254
 201500 195309  9.2133   36493  6.8607e+15  925.3 3.7575e+00 2.4625e+2  21.230
 202000 195779  9.2119   36595  6.7573e+15  926.5 3.7058e+00 2.5002e+2  21.205
 202500 196248  9.2105   36697  6.6559e+15  927.7 3.6549e+00 2.5383e+2  21.181
 203000 196718  9.2091   36798  6.5563e+15  929.0 3.6050e+00 2.5769e+2  21.157
 203500 197187  9.2077   36900  6.4586e+15  930.2 3.5558e+00 2.6159e+2  21.133
 204000 197657  9.2063   37001  6.3626e+15  931.4 3.5075e+00 2.6553e+2  21.109
 204500 198126  9.2049   37101  6.2684e+15  932.5 3.4600e+00 2.6952e+2  21.085

 205000 198595  9.2035   37201  6.1759e+15  933.7 3.4133e+00 2.7356e+2  21.061
 205500 199065  9.2021   37301  6.0851e+15  934.9 3.3674e+00 2.7764e+2  21.037
 206000 199534  9.2007   37400  5.9960e+15  936.1 3.3222e+00 2.8177e+2  21.013
 206500 200003  9.1993   37499  5.9084e+15  937.3 3.2778e+00 2.8594e+2  20.989
 207000 200472  9.1979   37598  5.8224e+15  938.4 3.2341e+00 2.9017e+2  20.965
 207500 200941  9.1965   37696  5.7380e+15  939.6 3.1911e+00 2.9444e+2  20.942
 208000 201410  9.1951   37794  5.6550e+15  940.7 3.1488e+00 2.9876e+2  20.918
 208500 201878  9.1937   37892  5.5735e+15  941.9 3.1072e+00 3.0313e+2  20.895
 209000 202347  9.1923   37989  5.4934e+15  943.0 3.0662e+00 3.0754e+2  20.871
 209500 202816  9.1909   38086  5.4148e+15  944.1 3.0260e+00 3.1201e+2  20.848

 210000 203284  9.1895   38183  5.3375e+15  945.3 2.9863e+00 3.1653e+2  20.825
 210500 203753  9.1881   38279  5.2616e+15  946.4 2.9473e+00 3.2110e+2  20.802
 211000 204221  9.1867   38375  5.1870e+15  947.5 2.9089e+00 3.2571e+2  20.779
 211500 204690  9.1853   38470  5.1136e+15  948.6 2.8712e+00 3.3038e+2  20.756
 212000 205158  9.1839   38565  5.0416e+15  949.7 2.8340e+00 3.3511e+2  20.733
 212500 205626  9.1825   38660  4.9708e+15  950.8 2.7974e+00 3.3988e+2  20.710
 213000 206094  9.1811   38755  4.9011e+15  951.9 2.7614e+00 3.4471e+2  20.687
 213500 206562  9.1797   38849  4.8327e+15  953.0 2.7259e+00 3.4959e+2  20.664
 214000 207030  9.1783   38943  4.7655e+15  954.0 2.6910e+00 3.5452e+2  20.641
 214500 207498  9.1769   39036  4.6993e+15  955.1 2.6567e+00 3.5951e+2  20.619

 215000 207966  9.1755   39130  4.6343e+15  956.2 2.6229e+00 3.6455e+2  20.596
 215500 208434  9.1741   39223  4.5704e+15  957.2 2.5896e+00 3.6965e+2  20.574
 216000 208902  9.1727   39315  4.5076e+15  958.3 2.5568e+00 3.7481e+2  20.551
 216500 209369  9.1713   39407  4.4458e+15  959.3 2.5245e+00 3.8002e+2  20.529
 217000 209837  9.1699   39499  4.3850e+15  960.4 2.4927e+00 3.8528e+2  20.507
 217500 210304  9.1685   39591  4.3252e+15  961.4 2.4614e+00 3.9061e+2  20.484
 218000 210772  9.1671   39682  4.2664e+15  962.5 2.4305e+00 3.9599e+2  20.462
 218500 211239  9.1657   39773  4.2086e+15  963.5 2.4002e+00 4.0143e+2  20.440
 219000 211706  9.1643   39864  4.1518e+15  964.5 2.3702e+00 4.0693e+2  20.418
 219500 212174  9.1629   39954  4.0958e+15  965.5 2.3408e+00 4.1248e+2  20.396

 220000 212641  9.1615   40044  4.0408e+15  966.6 2.3118e+00 4.1810e+2  20.374
 220500 213108  9.1601   40134  3.9867e+15  967.6 2.2832e+00 4.2378e+2  20.353
 221000 213575  9.1588   40223  3.9334e+15  968.6 2.2550e+00 4.2952e+2  20.331
 221500 214042  9.1574   40313  3.8810e+15  969.6 2.2273e+00 4.3532e+2  20.309
 222000 214509  9.1560   40401  3.8295e+15  970.6 2.1999e+00 4.4118e+2  20.288
 222500 214975  9.1546   40490  3.7787e+15  971.5 2.1730e+00 4.4710e+2  20.266
 223000 215442  9.1532   40578  3.7288e+15  972.5 2.1465e+00 4.5309e+2  20.245
 223500 215909  9.1518   40666  3.6797e+15  973.5 2.1203e+00 4.5914e+2  20.223
 224000 216375  9.1504   40754  3.6313e+15  974.5 2.0945e+00 4.6525e+2  20.202
 224500 216842  9.1490   40841  3.5837e+15  975.4 2.0691e+00 4.7143e+2  20.181

 225000 217308  9.1476   40928  3.5369e+15  976.4 2.0441e+00 4.7767e+2  20.160
 225500 217775  9.1462   41015  3.4908e+15  977.4 2.0195e+00 4.8398e+2  20.139
 226000 218241  9.1448   41101  3.4454e+15  978.3 1.9952e+00 4.9035e+2  20.118
 226500 218707  9.1435   41187  3.4007e+15  979.3 1.9712e+00 4.9679e+2  20.097
 227000 219173  9.1421   41273  3.3568e+15  980.2 1.9476e+00 5.0330e+2  20.076
 227500 219639  9.1407   41358  3.3135e+15  981.2 1.9243e+00 5.0988e+2  20.055
 228000 220105  9.1393   41444  3.2708e+15  982.1 1.9014e+00 5.1652e+2  20.034
 228500 220571  9.1379   41529  3.2289e+15  983.0 1.8787e+00 5.2324e+2  20.013
 229000 221037  9.1365   41613  3.1875e+15  984.0 1.8565e+00 5.3002e+2  19.993
 229500 221503  9.1351   41698  3.1469e+15  984.9 1.8345e+00 5.3687e+2  19.972

 230000 221969  9.1337   41782  3.1068e+15  985.8 1.8128e+00 5.4380e+2  19.952
 230500 222434  9.1324   41866  3.0673e+15  986.7 1.7914e+00 5.5080e+2  19.931
 231000 222900  9.1310   41949  3.0285e+15  987.6 1.7704e+00 5.5786e+2  19.911
 231500 223365  9.1296   42032  2.9902e+15  988.5 1.7496e+00 5.6500e+2  19.891
 232000 223831  9.1282   42115  2.9525e+15  989.4 1.7291e+00 5.7222e+2  19.871
 232500 224296  9.1268   42198  2.9153e+15  990.3 1.7089e+00 5.7951e+2  19.851
 233000 224762  9.1254   42281  2.8788e+15  991.2 1.6890e+00 5.8687e+2  19.830
 233500 225227  9.1240   42363  2.8427e+15  992.1 1.6693e+00 5.9431e+2  19.811
 234000 225692  9.1227   42445  2.8073e+15  993.0 1.6500e+00 6.0182e+2  19.791
 234500 226157  9.1213   42526  2.7723e+15  993.9 1.6309e+00 6.0941e+2  19.771

 235000 226622  9.1199   42607  2.7378e+15  994.7 1.6120e+00 6.1708e+2  19.751
 235500 227087  9.1185   42688  2.7039e+15  995.6 1.5934e+00 6.2482e+2  19.731
 236000 227552  9.1171   42769  2.6705e+15  996.5 1.5751e+00 6.3265e+2  19.712
 236500 228017  9.1157   42850  2.6375e+15  997.3 1.5570e+00 6.4055e+2  19.692
 237000 228481  9.1144   42930  2.6051e+15  998.2 1.5392e+00 6.4853e+2  19.673
 237500 228946  9.1130   43010  2.5731e+15  999.0 1.5215e+00 6.5660e+2  19.653
 238000 229411  9.1116   43090  2.5415e+15  999.9 1.5042e+00 6.6474e+2  19.634
 238500 229875  9.1102   43169  2.5105e+15 1000.7 1.4871e+00 6.7297e+2  19.615
 239000 230340  9.1088   43248  2.4799e+15 1001.6 1.4702e+00 6.8128e+2  19.595
 239500 230804  9.1075   43327  2.4497e+15 1002.4 1.4535e+00 6.8967e+2  19.576

 240000 231268  9.1061   43406  2.4199e+15 1003.3 1.4370e+00 6.9814e+2  19.557
 240500 231733  9.1047   43484  2.3906e+15 1004.1 1.4208e+00 7.0670e+2  19.538
 241000 232197  9.1033   43562  2.3617e+15 1004.9 1.4048e+00 7.1535e+2  19.519
 241500 232661  9.1019   43640  2.3333e+15 1005.7 1.3890e+00 7.2408e+2  19.500
 242000 233125  9.1006   43718  2.3052e+15 1006.5 1.3734e+00 7.3290e+2  19.481
 242500 233589  9.0992   43795  2.2775e+15 1007.4 1.3580e+00 7.4181e+2  19.463
 243000 234053  9.0978   43872  2.2502e+15 1008.2 1.3428e+00 7.5080e+2  19.444
 243500 234517  9.0964   43949  2.2233e+15 1009.0 1.3278e+00 7.5989e+2  19.425
 244000 234980  9.0950   44026  2.1968e+15 1009.8 1.3130e+00 7.6906e+2  19.407
 244500 235444  9.0937   44102  2.1706e+15 1010.6 1.2984e+00 7.7833e+2  19.388

 245000 235908  9.0923   44178  2.1449e+15 1011.4 1.2840e+00 7.8768e+2  19.370
 245500 236371  9.0909   44254  2.1194e+15 1012.2 1.2698e+00 7.9713e+2  19.352
 246000 236835  9.0895   44329  2.0944e+15 1012.9 1.2557e+00 8.0667e+2  19.333
 246500 237298  9.0882   44405  2.0697e+15 1013.7 1.2419e+00 8.1630e+2  19.315
 247000 237761  9.0868   44480  2.0453e+15 1014.5 1.2282e+00 8.2603e+2  19.297
 247500 238225  9.0854   44555  2.0212e+15 1015.3 1.2147e+00 8.3586e+2  19.279
 248000 238688  9.0840   44629  1.9975e+15 1016.1 1.2013e+00 8.4578e+2  19.261
 248500 239151  9.0826   44703  1.9741e+15 1016.8 1.1882e+00 8.5579e+2  19.243
 249000 239614  9.0813   44778  1.9511e+15 1017.6 1.1752e+00 8.6591e+2  19.225
 249500 240077  9.0799   44851  1.9283e+15 1018.4 1.1623e+00 8.7612e+2  19.207

 250000 240540  9.0785   44925  1.9059e+15 1019.1 1.1497e+00 8.8643e+2  19.190
 250500 241003  9.0772   44998  1.8838e+15 1019.9 1.1372e+00 8.9685e+2  19.172
 251000 241466  9.0758   45071  1.8620e+15 1020.6 1.1248e+00 9.0736e+2  19.154
 251500 241928  9.0744   45144  1.8404e+15 1021.4 1.1126e+00 9.1798e+2  19.137
 252000 242391  9.0730   45217  1.8192e+15 1022.1 1.1006e+00 9.2870e+2  19.119
 252500 242854  9.0717   45289  1.7982e+15 1022.8 1.0887e+00 9.3952e+2  19.102
 253000 243316  9.0703   45361  1.7776e+15 1023.6 1.0770e+00 9.5044e+2  19.085
 253500 243778  9.0689   45433  1.7572e+15 1024.3 1.0654e+00 9.6147e+2  19.067
 254000 244241  9.0675   45505  1.7370e+15 1025.0 1.0539e+00 9.7261e+2  19.050
 254500 244703  9.0662   45577  1.7172e+15 1025.8 1.0426e+00 9.8386e+2  19.033

 255000 245165  9.0648   45648  1.6976e+15 1026.5 1.0314e+00 9.9521e+2  19.016
 255500 245627  9.0634   45719  1.6783e+15 1027.2 1.0204e+00 1.0067e+3  18.999
 256000 246089  9.0621   45789  1.6592e+15 1027.9 1.0095e+00 1.0182e+3  18.982
 256500 246551  9.0607   45860  1.6404e+15 1028.6 9.9876e-01 1.0299e+3  18.965
 257000 247013  9.0593   45930  1.6218e+15 1029.4 9.8813e-01 1.0417e+3  18.948
 257500 247475  9.0579   46000  1.6035e+15 1030.1 9.7764e-01 1.0536e+3  18.931
 258000 247937  9.0566   46070  1.5854e+15 1030.8 9.6727e-01 1.0656e+3  18.915
 258500 248399  9.0552   46140  1.5675e+15 1031.5 9.5703e-01 1.0778e+3  18.898
 259000 248860  9.0538   46209  1.5499e+15 1032.2 9.4692e-01 1.0900e+3  18.882
 259500 249322  9.0525   46278  1.5325e+15 1032.9 9.3692e-01 1.1024e+3  18.865

 260000 249784  9.0511   46347  1.5154e+15 1033.6 9.2705e-01 1.1149e+3  18.849
 260500 250245  9.0497   46416  1.4984e+15 1034.2 9.1730e-01 1.1275e+3  18.832
 261000 250706  9.0484   46484  1.4817e+15 1034.9 9.0766e-01 1.1402e+3  18.816
 261500 251168  9.0470   46552  1.4652e+15 1035.6 8.9815e-01 1.1530e+3  18.800
 262000 251629  9.0456   46620  1.4489e+15 1036.3 8.8874e-01 1.1660e+3  18.784
 262500 252090  9.0443   46688  1.4329e+15 1037.0 8.7945e-01 1.1791e+3  18.767
 263000 252551  9.0429   46756  1.4170e+15 1037.6 8.7027e-01 1.1923e+3  18.751
 263500 253012  9.0415   46823  1.4013e+15 1038.3 8.6120e-01 1.2056e+3  18.735
 264000 253473  9.0402   46890  1.3858e+15 1039.0 8.5224e-01 1.2191e+3  18.719
 264500 253934  9.0388   46957  1.3706e+15 1039.6 8.4339e-01 1.2327e+3  18.704

 265000 254395  9.0374   47024  1.3555e+15 1040.3 8.3464e-01 1.2464e+3  18.688
 265500 254856  9.0361   47090  1.3406e+15 1040.9 8.2599e-01 1.2602e+3  18.672
 266000 255316  9.0347   47156  1.3259e+15 1041.6 8.1745e-01 1.2742e+3  18.656
 266500 255777  9.0333   47222  1.3114e+15 1042.2 8.0901e-01 1.2883e+3  18.641
 267000 256237  9.0320   47288  1.2971e+15 1042.9 8.0067e-01 1.3025e+3  18.625
 267500 256698  9.0306   47354  1.2829e+15 1043.5 7.9242e-01 1.3169e+3  18.610
