   Altitude   |                     Number density (1/m^3)
-------+------+----------+----------+----------+----------+----------+----------
 Z (m) | H (m)|    N2    |    O     |    O2    |    Ar    |   He     |    H
-------+------+----------+----------+----------+----------+----------+----------
 190000 184486 4.3853e+15 5.1817e+15 3.0307e+14 3.4010e+12 1.4109e+13 1.8024e+11
 190500 184957 4.2951e+15 5.1163e+15 2.9604e+14 3.3044e+12 1.4055e+13 1.7924e+11
 191000 185428 4.2070e+15 5.0519e+15 2.8919e+14 3.2108e+12 1.4001e+13 1.7826e+11
 191500 185900 4.1210e+15 4.9886e+15 2.8252e+14 3.1201e+12 1.3948e+13 1.7729e+11
 192000 186371 4.0369e+15 4.9263e+15 2.7602e+14 3.0321e+12 1.3895e+13 1.7634e+11
 192500 186842 3.9548e+15 4.8650e+15 2.6969e+14 2.9469e+12 1.3842e+13 1.7541e+11
 193000 187313 3.8746e+15 4.8046e+15 2.6352e+14 2.8643e+12 1.3790e+13 1.7449e+11
 193500 187784 3.7963e+15 4.7452e+15 2.5751e+14 2.7842e+12 1.3739e+13 1.7358e+11
 194000 188255 3.7197e+15 4.6867e+15 2.5165e+14 2.7065e+12 1.3688e+13 1.7269e+11
 194500 188726 3.6449e+15 4.6292e+15 2.4594e+14 2.6312e+12 1.3637e+13 1.7181e+11

 195000 189196 3.5718e+15 4.5725e+15 2.4037e+14 2.5581e+12 1.3587e+13 1.7095e+11
 195500 189667 3.5003e+15 4.5166e+15 2.3494e+14 2.4873e+12 1.3537e+13 1.7010e+11
 196000 190137 3.4305e+15 4.4617e+15 2.2965e+14 2.4186e+12 1.3487e+13 1.6926e+11
 196500 190608 3.3622e+15 4.4075e+15 2.2449e+14 2.3519e+12 1.3438e+13 1.6843e+11
 197000 191078 3.2954e+15 4.3542e+15 2.1946e+14 2.2872e+12 1.3390e+13 1.6762e+11
 197500 191549 3.2302e+15 4.3017e+15 2.1455e+14 2.2245e+12 1.3341e+13 1.6682e+11
 198000 192019 3.1664e+15 4.2500e+15 2.0977e+14 2.1636e+12 1.3293e+13 1.6603e+11
 198500 192489 3.1040e+15 4.1991e+15 2.0510e+14 2.1045e+12 1.3246e+13 1.6525e+11
 199000 192959 3.0430e+15 4.1489e+15 2.0055e+14 2.0472e+12 1.3199e+13 1.6448e+11
 199500 193429 2.9833e+15 4.0994e+15 1.9611e+14 1.9915e+12 1.3152e+13 1.6373e+11

 200000 193899 2.9250e+15 4.0507e+15 1.9177e+14 1.9375e+12 1.3105e+13 1.6298e+11
 200500 194369 2.8679e+15 4.0027e+15 1.8755e+14 1.8851e+12 1.3059e+13 1.6225e+11
 201000 194839 2.8121e+15 3.9555e+15 1.8342e+14 1.8341e+12 1.3014e+13 1.6153e+11
 201500 195309 2.7575e+15 3.9089e+15 1.7940e+14 1.7847e+12 1.2968e+13 1.6081e+11
 202000 195779 2.7040e+15 3.8629e+15 1.7547e+14 1.7367e+12 1.2923e+13 1.6011e+11
 202500 196248 2.6518e+15 3.8177e+15 1.7164e+14 1.6901e+12 1.2878e+13 1.5942e+11
 203000 196718 2.6006e+15 3.7731e+15 1.6790e+14 1.6449e+12 1.2834e+13 1.5873e+11
 203500 197187 2.5506e+15 3.7291e+15 1.6425e+14 1.6009e+12 1.2790e+13 1.5806e+11
 204000 197657 2.5016e+15 3.6858e+15 1.6068e+14 1.5582e+12 1.2746e+13 1.5740e+11
 204500 198126 2.4537e+15 3.6431e+15 1.5720e+14 1.5167e+12 1.2703e+13 1.5674e+11

 205000 198595 2.4068e+15 3.6010e+15 1.5381e+14 1.4765e+12 1.2660e+13 1.5610e+11
 205500 199065 2.3609e+15 3.5595e+15 1.5049e+14 1.4373e+12 1.2617e+13 1.5546e+11
 206000 199534 2.3160e+15 3.5186e+15 1.4725e+14 1.3993e+12 1.2574e+13 1.5483e+11
 206500 200003 2.2720e+15 3.4782e+15 1.4409e+14 1.3624e+12 1.2532e+13 1.5421e+11
